postal_code,Description_clean
543116,Attributes BLK_NO 116C  ST_COD RID02A  ENTITYID 6616  POSTAL_COD 543116  INC_CRC DB5A1DFC5674003E  FMEL_UPD_D 20130426120307 
532174,Attributes BLK_NO 174B  ST_COD HOA03T  ENTITYID 1055  POSTAL_COD 532174  INC_CRC 7E6AA019754C5974  FMEL_UPD_D 20130426120220 
680210,Attributes BLK_NO 210  ST_COD CHC16G  ENTITYID 10690  POSTAL_COD 680210  INC_CRC 89199CDE62991F4E  FMEL_UPD_D 20130426120221 
331008,Attributes BLK_NO 8A  ST_COD BOK01Q  ENTITYID 5224  POSTAL_COD 331008  INC_CRC F12AC01523906615  FMEL_UPD_D 20130426120255 
640691,Attributes BLK_NO 691  ST_COD JUC06T  ENTITYID 7808  POSTAL_COD 640691  INC_CRC 85CE6BD95804E784  FMEL_UPD_D 20130426120326 
730213,Attributes BLK_NO 213  ST_COD MAC13T  ENTITYID 12494  POSTAL_COD 730213  INC_CRC CC8AD08CD4D80830  FMEL_UPD_D 20160601102234 
300069,Attributes BLK_NO 69  ST_COD MOU00L  ENTITYID 76  POSTAL_COD 300069  INC_CRC 5EC3217BA6B9D703  FMEL_UPD_D 20130426120214 
530918,Attributes BLK_NO 918  ST_COD HOA14W  ENTITYID 574  POSTAL_COD 530918  INC_CRC A8ACBEB24C6DC5A3  FMEL_UPD_D 20130426120216 
640426,Attributes BLK_NO 426  ST_COD JUA01Q  ENTITYID 11743  POSTAL_COD 640426  INC_CRC 956F5D32A2138D02  FMEL_UPD_D 20130426120246 
760442,Attributes BLK_NO 442  ST_COD YIA01R  ENTITYID 6130  POSTAL_COD 760442  INC_CRC DC5A134937CC226A  FMEL_UPD_D 20140929105030 
160143,Attributes BLK_NO 143  ST_COD BUM03D  ENTITYID 550  POSTAL_COD 160143  INC_CRC CB1838571429AA53  FMEL_UPD_D 20130426120216 
730181,Attributes BLK_NO 181  ST_COD MAR20D  ENTITYID 8760  POSTAL_COD 730181  INC_CRC 7A889A27163CDF7F  FMEL_UPD_D 20140523145734 
610335,Attributes BLK_NO 335  ST_COD KAC06N  ENTITYID 53  POSTAL_COD 610335  INC_CRC F49B40B4133A1E6A  FMEL_UPD_D 20130426120213 
531574,Attributes BLK_NO 574A  ST_COD HOS12Q  ENTITYID 3571  POSTAL_COD 531574  INC_CRC CF4F27F1C8A4A44A  FMEL_UPD_D 20130426120232 
080012,Attributes BLK_NO 12  ST_COD CAC10Y  ENTITYID 5634  POSTAL_COD 080012  INC_CRC FB51210A0ADBAD02  FMEL_UPD_D 20130426120259 
544317,Attributes BLK_NO 317D  ST_COD ANC04Y  ENTITYID 3104  POSTAL_COD 544317  INC_CRC BDF0067DEE435C82  FMEL_UPD_D 20130426120229 
530571,Attributes BLK_NO 571  ST_COD HOS12Q  ENTITYID 6145  POSTAL_COD 530571  INC_CRC F81BBFA1A82E8FD2  FMEL_UPD_D 20130426120306 
610112,Attributes BLK_NO 112  ST_COD HOC00D  ENTITYID 8181  POSTAL_COD 610112  INC_CRC A92E81BF9827817E  FMEL_UPD_D 20130426120330 
570269,Attributes BLK_NO 269  ST_COD BIS15M  ENTITYID 4722  POSTAL_COD 570269  INC_CRC E22C5E2EBECEA25E  FMEL_UPD_D 20130426120245 
560504,Attributes BLK_NO 504  ST_COD ANA09H  ENTITYID 4642  POSTAL_COD 560504  INC_CRC C90EDFB1715F9F69  FMEL_UPD_D 20130426120245 
642676,Attributes BLK_NO 676B  ST_COD JUS25R  ENTITYID 6757  POSTAL_COD 642676  INC_CRC 84CC42C44A7039E7  FMEL_UPD_D 20130426120312 
651461,Attributes BLK_NO 461A  ST_COD BUA15B  ENTITYID 12053  POSTAL_COD 651461  INC_CRC 9C63C3264B3BF84B  FMEL_UPD_D 20180803124125 
641647,Attributes BLK_NO 647A  ST_COD JUS22J  ENTITYID 5976  POSTAL_COD 641647  INC_CRC 111A9CE60C206A16  FMEL_UPD_D 20130426120259 
760671,Attributes BLK_NO 671  ST_COD YIA04Q  ENTITYID 1949  POSTAL_COD 760671  INC_CRC 3C142615C0E9B315  FMEL_UPD_D 20160930094741 
650462,Attributes BLK_NO 462  ST_COD BUA15B  ENTITYID 12054  POSTAL_COD 650462  INC_CRC 0DE8C3165CE7FB78  FMEL_UPD_D 20180803124125 
650461,Attributes BLK_NO 461  ST_COD BUA15B  ENTITYID 12055  POSTAL_COD 650461  INC_CRC 5E45EC70342C5674  FMEL_UPD_D 20180803124125 
370021,Attributes BLK_NO 21  ST_COD BAL03N  ENTITYID 8528  POSTAL_COD 370021  INC_CRC 92EB8E9B53983088  FMEL_UPD_D 20130426120335 
681809,Attributes BLK_NO 809A  ST_COD CHA41M  ENTITYID 6099  POSTAL_COD 681809  INC_CRC F3FC1F442572FFC6  FMEL_UPD_D 20151130190131 
680155,Attributes BLK_NO 155  ST_COD TEW00S  ENTITYID 10740  POSTAL_COD 680155  INC_CRC FAAD2095CEC36D63  FMEL_UPD_D 20130426120243 
511649,Attributes BLK_NO 649A  ST_COD PAD11B  ENTITYID 6501  POSTAL_COD 511649  INC_CRC C50D35352B64863C  FMEL_UPD_D 20130426120310 
380047,Attributes BLK_NO 47  ST_COD SIP07N  ENTITYID 8508  POSTAL_COD 380047  INC_CRC 2C1AFD17C7CC423F  FMEL_UPD_D 20130426120331 
310253,Attributes BLK_NO 253  ST_COD KIA02A  ENTITYID 591  POSTAL_COD 310253  INC_CRC 2BCAEDCC7C27E0FB  FMEL_UPD_D 20130426120217 
640646,Attributes BLK_NO 646  ST_COD JUS22J  ENTITYID 4077  POSTAL_COD 640646  INC_CRC 55EB847638CCD5C1  FMEL_UPD_D 20130426120239 
151076,Attributes BLK_NO 76A  ST_COD RED01D  ENTITYID 595  POSTAL_COD 151076  INC_CRC 790BC9820A63E056  FMEL_UPD_D 20130426120216 
793410,Attributes BLK_NO 410C  ST_COD FER01D  ENTITYID 9944  POSTAL_COD 793410  INC_CRC 58C93DEDED0F19ED  FMEL_UPD_D 20130426120343 
101052,Attributes BLK_NO 52A  ST_COD TED00T  ENTITYID 2870  POSTAL_COD 101052  INC_CRC 12C5D9D4DA91EF6E  FMEL_UPD_D 20130426120223 
731614,Attributes BLK_NO 614A  ST_COD WOA02N  ENTITYID 2071  POSTAL_COD 731614  INC_CRC 42F9A8299E8C0B7F  FMEL_UPD_D 20130426120224 
510556,Attributes BLK_NO 556  ST_COD PAS22U  ENTITYID 4070  POSTAL_COD 510556  INC_CRC D675AFFE07F54C09  FMEL_UPD_D 20130426120241 
730850,Attributes BLK_NO 850  ST_COD WOS06T  ENTITYID 12674  POSTAL_COD 730850  INC_CRC 433A4B3E33F36E4A  FMEL_UPD_D 20150128191633 
520124,Attributes BLK_NO 124  ST_COD SIS04J  ENTITYID 10062  POSTAL_COD 520124  INC_CRC D7E7FDAD096BA53C  FMEL_UPD_D 20130426120345 
543227,Attributes BLK_NO 227C  ST_COD COD05D  ENTITYID 2638  POSTAL_COD 543227  INC_CRC 7FE13D68C8447C3B  FMEL_UPD_D 20130426120224 
640708,Attributes BLK_NO 708  ST_COD JUS18J  ENTITYID 3291  POSTAL_COD 640708  INC_CRC DCA6900973DFB457  FMEL_UPD_D 20130426120232 
760244,Attributes BLK_NO 244  ST_COD YIR00Z  ENTITYID 1330  POSTAL_COD 760244  INC_CRC 4477E48B4EDF37AE  FMEL_UPD_D 20130426120333 
791468,Attributes BLK_NO 468A  ST_COD FEL02Q  ENTITYID 10025  POSTAL_COD 791468  INC_CRC 8E94EA1BFC03E7AA  FMEL_UPD_D 20150731152632 
684476,Attributes BLK_NO 476D  ST_COD CHA45S  ENTITYID 11674  POSTAL_COD 684476  INC_CRC 4C174D7DFA90C583  FMEL_UPD_D 20130426120319 
791414,Attributes BLK_NO 414A  ST_COD FEL02Q  ENTITYID 9637  POSTAL_COD 791414  INC_CRC A8B8470C550A1DEF  FMEL_UPD_D 20150330193231 
520740,Attributes BLK_NO 740  ST_COD TAS46M  ENTITYID 674  POSTAL_COD 520740  INC_CRC C2DC9902A74EE59E  FMEL_UPD_D 20130426120217 
824106,Attributes BLK_NO 106D  ST_COD PUF02Z  ENTITYID 7072  POSTAL_COD 824106  INC_CRC D49886F50F9A1974  FMEL_UPD_D 20130426120318 
530698,Attributes BLK_NO 698  ST_COD HOS09R  ENTITYID 5914  POSTAL_COD 530698  INC_CRC F60E76BCA314FF66  FMEL_UPD_D 20130426120259 
411660,Attributes BLK_NO 660A  ST_COD TEN00H  ENTITYID 2655  POSTAL_COD 411660  INC_CRC 0959C0D7B8B6E8BB  FMEL_UPD_D 20130426120224 
531994,Attributes BLK_NO 994A  ST_COD BUL13G  ENTITYID 12430  POSTAL_COD 531994  INC_CRC 70F07C2D828C5774  FMEL_UPD_D 20200226095426 
522891,Attributes BLK_NO 891B  ST_COD TAA12N  ENTITYID 5384  POSTAL_COD 522891  INC_CRC C60E2D82FF0ECA36  FMEL_UPD_D 20130426120254 
820138,Attributes BLK_NO 138  ST_COD EDP01G  ENTITYID 5255  POSTAL_COD 820138  INC_CRC 85362B50EB4EAC36  FMEL_UPD_D 20130426120256 
400302,Attributes BLK_NO 302  ST_COD UBA00H  ENTITYID 11118  POSTAL_COD 400302  INC_CRC A428224E7B3C74A7  FMEL_UPD_D 20140120182932 
790438,Attributes BLK_NO 438  ST_COD SEA23T  ENTITYID 9565  POSTAL_COD 790438  INC_CRC F7BEB3A1630D956F  FMEL_UPD_D 20150330193231 
730827,Attributes BLK_NO 827  ST_COD WOS05J  ENTITYID 8560  POSTAL_COD 730827  INC_CRC C481051AE913939D  FMEL_UPD_D 20130426120223 
531004,Attributes BLK_NO 4  ST_COD LEL03J  ENTITYID 3790  POSTAL_COD 531004  INC_CRC 2C1C332B3C9821AF  FMEL_UPD_D 20130426120240 
730626,Attributes BLK_NO 626  ST_COD WOA12P  ENTITYID 1942  POSTAL_COD 730626  INC_CRC BFB501B9A23991D1  FMEL_UPD_D 20130426120320 
141156,Attributes BLK_NO 156A  ST_COD MES04U  ENTITYID 6474  POSTAL_COD 141156  INC_CRC 05E1715482521F90  FMEL_UPD_D 20130426120305 
520846,Attributes BLK_NO 846  ST_COD TAS27G  ENTITYID 886  POSTAL_COD 520846  INC_CRC 1CC3D8D080DD815A  FMEL_UPD_D 20140725100430 
540310,Attributes BLK_NO 310  ST_COD ANC04Y  ENTITYID 6353  POSTAL_COD 540310  INC_CRC 5D1AF499B6E0768A  FMEL_UPD_D 20130426120305 
650214,Attributes BLK_NO 214  ST_COD BUS03F  ENTITYID 7216  POSTAL_COD 650214  INC_CRC 68B349D428D31566  FMEL_UPD_D 20130426120317 
530119,Attributes BLK_NO 119  ST_COD HOA03T  ENTITYID 3622  POSTAL_COD 530119  INC_CRC 9A3FC878343C9DFC  FMEL_UPD_D 20130426120232 
530578,Attributes BLK_NO 578  ST_COD HOA07L  ENTITYID 7147  POSTAL_COD 530578  INC_CRC 21CDD910D854218D  FMEL_UPD_D 20130426120315 
370044,Attributes BLK_NO 44  ST_COD CIR01Q  ENTITYID 5520  POSTAL_COD 370044  INC_CRC 9B08D4AE8E10ADA1  FMEL_UPD_D 20130426120257 
310047,Attributes BLK_NO 47  ST_COD TOP08A  ENTITYID 8878  POSTAL_COD 310047  INC_CRC 73F6BE8C3584CA71  FMEL_UPD_D 20130426120336 
751358,Attributes BLK_NO 358A  ST_COD ADD01P  ENTITYID 415  POSTAL_COD 751358  INC_CRC C92D882FC014E10A  FMEL_UPD_D 20130426120213 
210041,Attributes BLK_NO 41  ST_COD CAM01K  ENTITYID 2705  POSTAL_COD 210041  INC_CRC BE471E4EEA55FB0E  FMEL_UPD_D 20130426120228 
561325,Attributes BLK_NO 325A  ST_COD ANA05P  ENTITYID 8340  POSTAL_COD 561325  INC_CRC D67E1C79386A1525  FMEL_UPD_D 20130426120332 
671455,Attributes BLK_NO 455A  ST_COD SEG05C  ENTITYID 7925  POSTAL_COD 671455  INC_CRC 81BEECE1291C4821  FMEL_UPD_D 20140929105030 
730167,Attributes BLK_NO 167  ST_COD WOS00L  ENTITYID 274  POSTAL_COD 730167  INC_CRC 0992BF702255B8EA  FMEL_UPD_D 20130426120232 
120204,Attributes BLK_NO 204  ST_COD CLA09K  ENTITYID 11167  POSTAL_COD 120204  INC_CRC 16F05DF7D7AD6DE8  FMEL_UPD_D 20140325183042 
650178,Attributes BLK_NO 178  ST_COD BUA15B  ENTITYID 4553  POSTAL_COD 650178  INC_CRC 446876AD170F42E5  FMEL_UPD_D 20191013184324 
640186,Attributes BLK_NO 186  ST_COD BOA01Y  ENTITYID 9384  POSTAL_COD 640186  INC_CRC D6BF7FEB2457FD1C  FMEL_UPD_D 20140325183042 
200817,Attributes BLK_NO 817  ST_COD JEL04R  ENTITYID 12541  POSTAL_COD 200817  INC_CRC F8E002CE00A0E4FA  FMEL_UPD_D 20130426120256 
750361,Attributes BLK_NO 361  ST_COD SEC14F  ENTITYID 9997  POSTAL_COD 750361  INC_CRC 8C80A25CBBA19A70  FMEL_UPD_D 20180409143752 
550138,Attributes BLK_NO 138  ST_COD SEA15J  ENTITYID 11864  POSTAL_COD 550138  INC_CRC 70593FFA6C710532  FMEL_UPD_D 20150128191633 
322101,Attributes BLK_NO 101  ST_COD TOW03Z  ENTITYID 5601  POSTAL_COD 322101  INC_CRC 79E9AA9DA46EF053  FMEL_UPD_D 20130426120256 
650201,Attributes BLK_NO 201  ST_COD BUS03F  ENTITYID 10489  POSTAL_COD 650201  INC_CRC 4568868E831E2A28  FMEL_UPD_D 20130426120345 
730702,Attributes BLK_NO 702  ST_COD WOD08Y  ENTITYID 5454  POSTAL_COD 730702  INC_CRC B9F6CA0723F02B60  FMEL_UPD_D 20130426120305 
651628,Attributes BLK_NO 628A  ST_COD BUC02M  ENTITYID 7595  POSTAL_COD 651628  INC_CRC 1113FB79EB14396A  FMEL_UPD_D 20130426120321 
560120,Attributes BLK_NO 120  ST_COD ANA05P  ENTITYID 7803  POSTAL_COD 560120  INC_CRC A14B1C7FD7F3673C  FMEL_UPD_D 20130426120325 
570310,Attributes BLK_NO 310  ST_COD SHU01R  ENTITYID 823  POSTAL_COD 570310  INC_CRC 402EFFBE780002F7  FMEL_UPD_D 20130426120219 
520232,Attributes BLK_NO 232  ST_COD SIS07L  ENTITYID 10584  POSTAL_COD 520232  INC_CRC DED1B9751CF2A6FE  FMEL_UPD_D 20130426120346 
461807,Attributes BLK_NO 807A  ST_COD CHC00U  ENTITYID 10151  POSTAL_COD 461807  INC_CRC F15BDADB6FA1A46E  FMEL_UPD_D 20150529170631 
670233,Attributes BLK_NO 233  ST_COD PEN07R  ENTITYID 9491  POSTAL_COD 670233  INC_CRC 84BD99C044046102  FMEL_UPD_D 20130426120221 
350141,Attributes BLK_NO 141  ST_COD POA06N  ENTITYID 11175  POSTAL_COD 350141  INC_CRC D4B20645FE673D5C  FMEL_UPD_D 20140325183042 
670165,Attributes BLK_NO 165  ST_COD GAN01N  ENTITYID 3976  POSTAL_COD 670165  INC_CRC DEF6652DF5DC44C1  FMEL_UPD_D 20130426120306 
730312,Attributes BLK_NO 312  ST_COD WOS02Y  ENTITYID 239  POSTAL_COD 730312  INC_CRC 68898F51A1000025  FMEL_UPD_D 20130426120345 
471760,Attributes BLK_NO 760A  ST_COD BEV00N  ENTITYID 2894  POSTAL_COD 471760  INC_CRC 1D3447E3FF675912  FMEL_UPD_D 20130426120229 
526497,Attributes BLK_NO 497H  ST_COD TAS23F  ENTITYID 2935  POSTAL_COD 526497  INC_CRC 58A43C382F4C5E44  FMEL_UPD_D 20130426120226 
460026,Attributes BLK_NO 26  ST_COD CHC00U  ENTITYID 2629  POSTAL_COD 460026  INC_CRC 6A30502B04B0A7F7  FMEL_UPD_D 20130426120225 
530631,Attributes BLK_NO 631  ST_COD HOA11S  ENTITYID 8253  POSTAL_COD 530631  INC_CRC 763B4B209F4FFA90  FMEL_UPD_D 20130426120325 
823171,Attributes BLK_NO 171C  ST_COD EDP01G  ENTITYID 8601  POSTAL_COD 823171  INC_CRC 08067BAEA90E1A0A  FMEL_UPD_D 20130426120332 
161105,Attributes BLK_NO 105A  ST_COD BUM03D  ENTITYID 6118  POSTAL_COD 161105  INC_CRC 400B612907246CD1  FMEL_UPD_D 20130426120301 
820681,Attributes BLK_NO 681  ST_COD PUD06M  ENTITYID 11053636  POSTAL_COD 820681  INC_CRC DDFF1AF5091C73A4  FMEL_UPD_D 20230207125419 
510605,Attributes BLK_NO 605  ST_COD ELI00F  ENTITYID 683  POSTAL_COD 510605  INC_CRC 4D456C322B51CF68  FMEL_UPD_D 20130426120218 
680551,Attributes BLK_NO 551  ST_COD CHS25Y  ENTITYID 11391  POSTAL_COD 680551  INC_CRC B9C8A75C9A336ABF  FMEL_UPD_D 20130426120303 
610181,Attributes BLK_NO 181  ST_COD YUS00D  ENTITYID 5821  POSTAL_COD 610181  INC_CRC 766EC4A927F8F3D3  FMEL_UPD_D 20130426120304 
470614,Attributes BLK_NO 614  ST_COD BER00B  ENTITYID 11250  POSTAL_COD 470614  INC_CRC 515B9B1AEE0B32BA  FMEL_UPD_D 20140725100430 
571273,Attributes BLK_NO 273A  ST_COD BIS15M  ENTITYID 5321  POSTAL_COD 571273  INC_CRC 3CEBA90530A51DAC  FMEL_UPD_D 20130426120254 
670222,Attributes BLK_NO 222  ST_COD PEN07R  ENTITYID 9549  POSTAL_COD 670222  INC_CRC 987177D8AFD19962  FMEL_UPD_D 20130426120247 
530668,Attributes BLK_NO 668  ST_COD HOA11S  ENTITYID 10619  POSTAL_COD 530668  INC_CRC 22225B4E84117919  FMEL_UPD_D 20130426120346 
681483,Attributes BLK_NO 483A  ST_COD CHA45S  ENTITYID 11531  POSTAL_COD 681483  INC_CRC 663BDADBBDA2768A  FMEL_UPD_D 20130426120328 
641638,Attributes BLK_NO 638A  ST_COD JUS22J  ENTITYID 2647  POSTAL_COD 641638  INC_CRC F8383EBF43D858D0  FMEL_UPD_D 20130426120227 
310126,Attributes BLK_NO 126  ST_COD TOP02W  ENTITYID 8829  POSTAL_COD 310126  INC_CRC 22670C1E26D159C7  FMEL_UPD_D 20130426120338 
753131,Attributes BLK_NO 131C  ST_COD CAC12F  ENTITYID 10532629  POSTAL_COD 753131  INC_CRC 3B77FF46E2EDDF29  FMEL_UPD_D 20200506182425 
751482,Attributes BLK_NO 482A  ST_COD ADL01U  ENTITYID 461  POSTAL_COD 751482  INC_CRC 24F77C3C6FACEE15  FMEL_UPD_D 20130426120333 
544200,Attributes BLK_NO 200D  ST_COD SEE05U  ENTITYID 5800  POSTAL_COD 544200  INC_CRC 43CB1CC4D90648B5  FMEL_UPD_D 20130426120259 
760602,Attributes BLK_NO 602  ST_COD YIS04C  ENTITYID 1493  POSTAL_COD 760602  INC_CRC 7249C8CD763C5667  FMEL_UPD_D 20131121171732 
520478,Attributes BLK_NO 478  ST_COD TAS22Y  ENTITYID 3724  POSTAL_COD 520478  INC_CRC 3F4225076BF985AC  FMEL_UPD_D 20130426120235 
824415,Attributes BLK_NO 415D  ST_COD NOD05F  ENTITYID 12154  POSTAL_COD 824415  INC_CRC 3DC789403EEEB780  FMEL_UPD_D 20210509193757 
682812,Attributes BLK_NO 812B  ST_COD CHA47H  ENTITYID 13076  POSTAL_COD 682812  INC_CRC 23BCE4A97F518437  FMEL_UPD_D 20190806121923 
402004,Attributes BLK_NO 4A  ST_COD EUC01D  ENTITYID 2358  POSTAL_COD 402004  INC_CRC 059F24254715312F  FMEL_UPD_D 20191013184324 
640549,Attributes BLK_NO 549  ST_COD JUS10Y  ENTITYID 2283  POSTAL_COD 640549  INC_CRC 8275A3DB2180868B  FMEL_UPD_D 20160331101333 
797621,Attributes BLK_NO 50  ST_COD SEW08G  ENTITYID 6973053  POSTAL_COD 797621  INC_CRC 1C27666248A6F383  FMEL_UPD_D 20200226095426 
790458,Attributes BLK_NO 458  ST_COD SEW14X  ENTITYID 8540329  POSTAL_COD 790458  INC_CRC 4F915FC2FC97D40E  FMEL_UPD_D 20200226095426 
510500,Attributes BLK_NO 500  ST_COD PAS25J  ENTITYID 4024  POSTAL_COD 510500  INC_CRC 5C6C007442A3D807  FMEL_UPD_D 20130426120240 
750462,Attributes BLK_NO 462  ST_COD SED08Q  ENTITYID 795  POSTAL_COD 750462  INC_CRC 2912E43F05CC70E6  FMEL_UPD_D 20150330193231 
541146,Attributes BLK_NO 146A  ST_COD RIC03F  ENTITYID 8119  POSTAL_COD 541146  INC_CRC 36D5B5721AF49422  FMEL_UPD_D 20130426120328 
761505,Attributes BLK_NO 505A  ST_COD YIS13Q  ENTITYID 12785  POSTAL_COD 761505  INC_CRC 7378EFFF396041D4  FMEL_UPD_D 20180803124125 
461152,Attributes BLK_NO 152A  ST_COD BES05G  ENTITYID 12464  POSTAL_COD 461152  INC_CRC B488B6D4AF048069  FMEL_UPD_D 20211108105656 
651433,Attributes BLK_NO 433A  ST_COD BUA15B  ENTITYID 12692  POSTAL_COD 651433  INC_CRC 3B9B34B83B0DB7C7  FMEL_UPD_D 20220922102934 
523648,Attributes BLK_NO 648C  ST_COD TAS25T  ENTITYID 12696  POSTAL_COD 523648  INC_CRC 9D4EB99354861CB1  FMEL_UPD_D 20220922102934 
822402,Attributes BLK_NO 402B  ST_COD NOD05F  ENTITYID 12764  POSTAL_COD 822402  INC_CRC 0F8A7B8AB125B248  FMEL_UPD_D 20220922102934 
510516,Attributes BLK_NO 516  ST_COD PAS25J  ENTITYID 9000  POSTAL_COD 510516  INC_CRC 2EE542B70A6B317F  FMEL_UPD_D 20130426120340 
530025,Attributes BLK_NO 25  ST_COD HOA06N  ENTITYID 9635  POSTAL_COD 530025  INC_CRC 49D466551E34BECD  FMEL_UPD_D 20151130190131 
640952,Attributes BLK_NO 952  ST_COD JUS13F  ENTITYID 10825  POSTAL_COD 640952  INC_CRC F8CFB126F037EFAD  FMEL_UPD_D 20130920101235 
730655,Attributes BLK_NO 655  ST_COD WOR03P  ENTITYID 9340  POSTAL_COD 730655  INC_CRC 2889CE96D6F189FD  FMEL_UPD_D 20130426120325 
570024,Attributes BLK_NO 24  ST_COD SIM04C  ENTITYID 4945  POSTAL_COD 570024  INC_CRC 90C30CE2405AD6A2  FMEL_UPD_D 20130426120248 
550308,Attributes BLK_NO 308  ST_COD SEA11N  ENTITYID 2866  POSTAL_COD 550308  INC_CRC 53DA8E91208156EC  FMEL_UPD_D 20130426120224 
650261,Attributes BLK_NO 261  ST_COD BUA06N  ENTITYID 5673  POSTAL_COD 650261  INC_CRC 52DAC1FDB8951F9E  FMEL_UPD_D 20130426120256 
510123,Attributes BLK_NO 123  ST_COD PAS18R  ENTITYID 11226  POSTAL_COD 510123  INC_CRC A08FDECF7F3DB7D0  FMEL_UPD_D 20140523145734 
760609,Attributes BLK_NO 609  ST_COD YIS04C  ENTITYID 1414  POSTAL_COD 760609  INC_CRC 363E3C3FF7FD0357  FMEL_UPD_D 20131121171732 
530960,Attributes BLK_NO 960  ST_COD HOA14W  ENTITYID 4256  POSTAL_COD 530960  INC_CRC 98BB7F111F2E30CF  FMEL_UPD_D 20130426120244 
640689,Attributes BLK_NO 689  ST_COD JUC06T  ENTITYID 11974  POSTAL_COD 640689  INC_CRC F77882A8B1950D27  FMEL_UPD_D 20151130190131 
510715,Attributes BLK_NO 715  ST_COD PAS24W  ENTITYID 4565  POSTAL_COD 510715  INC_CRC 18FE0D86B08F3000  FMEL_UPD_D 20130426120245 
360017,Attributes BLK_NO 17  ST_COD JOS01G  ENTITYID 9293  POSTAL_COD 360017  INC_CRC A9213603296EACB0  FMEL_UPD_D 20130426120339 
270025,Attributes BLK_NO 25  ST_COD GHL00P  ENTITYID 11050649  POSTAL_COD 270025  INC_CRC CFA29EA5BA9E05AC  FMEL_UPD_D 20200506182425 
750469,Attributes BLK_NO 469  ST_COD ADD01P  ENTITYID 783  POSTAL_COD 750469  INC_CRC 0A871688C20765EC  FMEL_UPD_D 20130426120253 
822103,Attributes BLK_NO 103B  ST_COD EDP02K  ENTITYID 7823  POSTAL_COD 822103  INC_CRC 8354B6AC20E02DF3  FMEL_UPD_D 20130426120326 
530560,Attributes BLK_NO 560  ST_COD HOS12Q  ENTITYID 3751  POSTAL_COD 530560  INC_CRC 5B5BC4D33B02A8DD  FMEL_UPD_D 20130426120237 
460041,Attributes BLK_NO 41  ST_COD BES05G  ENTITYID 11297  POSTAL_COD 460041  INC_CRC F622675262CFAF14  FMEL_UPD_D 20140523145734 
150166,Attributes BLK_NO 166  ST_COD BUC04Y  ENTITYID 6327  POSTAL_COD 150166  INC_CRC 82B4A6D8BD3EF14B  FMEL_UPD_D 20130426120310 
650395,Attributes BLK_NO 395  ST_COD BUA12U  ENTITYID 4430  POSTAL_COD 650395  INC_CRC 41A54B6A643E9D1F  FMEL_UPD_D 20130426120243 
160048,Attributes BLK_NO 48  ST_COD LOD02F  ENTITYID 7507  POSTAL_COD 160048  INC_CRC 04E719D1CBFBEC39  FMEL_UPD_D 20130426120320 
101078,Attributes BLK_NO 78A  ST_COD TES09S  ENTITYID 8657  POSTAL_COD 101078  INC_CRC A55267B9F07B615C  FMEL_UPD_D 20130426120334 
760512,Attributes BLK_NO 512  ST_COD YIS13Q  ENTITYID 6415209  POSTAL_COD 760512  INC_CRC A649A34707845B71  FMEL_UPD_D 20200226095426 
520824,Attributes BLK_NO 824  ST_COD TAS26A  ENTITYID 5844  POSTAL_COD 520824  INC_CRC 9419A2FB22D66F9D  FMEL_UPD_D 20130426120259 
541182,Attributes BLK_NO 182A  ST_COD RIC03F  ENTITYID 10134  POSTAL_COD 541182  INC_CRC D5D5062ADE097C3E  FMEL_UPD_D 20130426120344 
760140,Attributes BLK_NO 140  ST_COD YIR00Z  ENTITYID 1443  POSTAL_COD 760140  INC_CRC 8F87BBB791BC7D44  FMEL_UPD_D 20130426120330 
510486,Attributes BLK_NO 486  ST_COD PAD05N  ENTITYID 11078  POSTAL_COD 510486  INC_CRC 90DF680F2ED65BB3  FMEL_UPD_D 20140325183042 
520724,Attributes BLK_NO 724  ST_COD TAS45P  ENTITYID 2496  POSTAL_COD 520724  INC_CRC B9766ADCA1BD8E8E  FMEL_UPD_D 20130426120222 
731889,Attributes BLK_NO 889A  ST_COD WOD04K  ENTITYID 9013  POSTAL_COD 731889  INC_CRC BBECDD3C0E8D1E77  FMEL_UPD_D 20151130190131 
520470,Attributes BLK_NO 470  ST_COD TAS22Y  ENTITYID 3274  POSTAL_COD 520470  INC_CRC FC6670764AE79791  FMEL_UPD_D 20130426120230 
760227,Attributes BLK_NO 227  ST_COD YIS01N  ENTITYID 1254  POSTAL_COD 760227  INC_CRC 885F939464B6C9CB  FMEL_UPD_D 20130426120240 
510411,Attributes BLK_NO 411  ST_COD PAD06N  ENTITYID 12130  POSTAL_COD 510411  INC_CRC 7F5406CA81293D04  FMEL_UPD_D 20151001185830 
760232,Attributes BLK_NO 232  ST_COD YIS01N  ENTITYID 1114  POSTAL_COD 760232  INC_CRC B356EAC9AE84F64E  FMEL_UPD_D 20130426120243 
440033,Attributes BLK_NO 33  ST_COD MAC11X  ENTITYID 3496  POSTAL_COD 440033  INC_CRC A11CD9CA39F1D4AF  FMEL_UPD_D 20130426120233 
641828,Attributes BLK_NO 828A  ST_COD JUS16M  ENTITYID 5918  POSTAL_COD 641828  INC_CRC 1CEF7BFB8A21248A  FMEL_UPD_D 20130426120259 
530507,Attributes BLK_NO 507  ST_COD HOA11S  ENTITYID 8567  POSTAL_COD 530507  INC_CRC 43254A3124992A5C  FMEL_UPD_D 20130426120334 
570282,Attributes BLK_NO 282  ST_COD BIS09N  ENTITYID 98  POSTAL_COD 570282  INC_CRC D973CECFAAADB744  FMEL_UPD_D 20130426120214 
